Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Foretinib","2040","647-V","906797","BLCA","urogenital_system","bladder","1.5443886139434342",".82025566909541037","10",".096223968794310222",".46597101878268554","GDSC2"
"Foretinib","2040","639-V","906798","BLCA","urogenital_system","bladder",".39938763956092943",".69528391310170323","10",".093868127919680633","-.37454304183733944","GDSC2"
"Foretinib","2040","HT-1197","907065","BLCA","urogenital_system","bladder","2.540924073812119",".85949345666987198","10",".088717029155076829","1.1975005848407305","GDSC2"
"Foretinib","2040","HT-1376","907066","BLCA","urogenital_system","bladder","2.6407569033126674",".86376027029811975","10",".099890040171250374","1.2707851485957486","GDSC2"
"Foretinib","2040","KU-19-19","907312","BLCA","urogenital_system","bladder",".92573895379320226",".75494551111276764","10",".06573216799445801",".01183713629014407","GDSC2"
"Foretinib","2040","RT-112","909704","BLCA","urogenital_system","bladder","-.3328402048373672",".60219731899640783","10",".056775934109231201","-.91205157900358003","GDSC2"
"Foretinib","2040","SW1710","909749","BLCA","urogenital_system","bladder","1.2782839331043399",".76260415534525194","10",".11629911929463232",".27063081310060338","GDSC2"
"Foretinib","2040","BFTC-905","910926","BLCA","urogenital_system","bladder",".52474532883955882",".71005596113344671","10",".081797295467604683","-.28252137303278047","GDSC2"
"Foretinib","2040","CAL-29","1290730","BLCA","urogenital_system","bladder","1.8232226574179913",".83920533070155945","10",".12889939331435235",".67065550321842349","GDSC2"
"BIBR-1532","2043","5637","687452","BLCA","urogenital_system","bladder","4.936743891324654",".97017472982813302","10",".047624887219677996","-.031656280766554468","GDSC2"
"BIBR-1532","2043","RT4","687455","BLCA","urogenital_system","bladder","5.4624655950213672",".98600234194642655","10",".025722370071011011",".48694889082205522","GDSC2"
"BIBR-1532","2043","SW780","687457","BLCA","urogenital_system","bladder","4.5523068310208892",".95751047297210701","10",".095822754149008191","-.41088933548341089","GDSC2"
"BIBR-1532","2043","TCCSUP","687459","BLCA","urogenital_system","bladder","5.8337434108241943",".97816793849960515","10",".033809938351089974",".85320083366090127","GDSC2"
"BIBR-1532","2043","T24","724812","BLCA","urogenital_system","bladder","5.2917871229465785",".97777396103186343","10",".039226583849568196",".31858084043642509","GDSC2"
"BIBR-1532","2043","UM-UC-3","724838","BLCA","urogenital_system","bladder","5.6969186540480186",".98577887123129271","10",".06373163689930457",".71822823130014002","GDSC2"
"BIBR-1532","2043","DSH1","753552","BLCA","urogenital_system","bladder","3.9434163169280652",".94009796929181078","10",".16717764768011348","-1.0115374870041904","GDSC2"
"BIBR-1532","2043","J82","753566","BLCA","urogenital_system","bladder","6.0268486600000042",".98151842522267685","10",".029891275353132553","1.0436920768020739","GDSC2"
"BIBR-1532","2043","LB831-BLC","753584","BLCA","urogenital_system","bladder","5.8335977431789763",".98530587464468611","10",".036315287548571724",".85305713787354454","GDSC2"
